id,cache-references,cache-misses,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-load-misses,LLC-loads,LLC-load-misses,dTLB-loads,dTLB-load-misses,label,attack_type,load_level
fr_libm.so.6_full-load_8,4499128756,613521261,145655295851,226976306004,28663907570,160678644,40591379843,3094004071,1196924783,26868790,40214667797,7198052,1,fr,full-load
fr_libm.so.6_full-load_9,3973436910,626958251,143129944860,221664340641,27841333588,167774187,39646482580,3032137590,911827852,29355258,39959621381,11106159,1,fr,full-load
fr_libm.so.6_full-load_10,4030506442,646816798,143004619857,224906813125,28315490282,158965227,41351565510,2942277113,914952631,30188055,41579859264,8837271,1,fr,full-load
fr_libm.so.6_full-load_11,4780262958,615659890,140447298431,226251331261,28275534517,159568860,39855782216,3078758997,1015606017,22689414,39766453727,6449671,1,fr,full-load
fr_libm.so.6_full-load_12,4939873092,606380879,143768872277,223063950571,27954882884,163763093,39519994785,2907805076,967380161,27407684,40199561150,5938183,1,fr,full-load
fr_libm.so.6_full-load_13,4638334600,520289803,141381480882,213693516262,27076081220,152119074,37945297978,3028905596,937644869,26233254,37850182982,5143138,1,fr,full-load
fr_libm.so.6_full-load_14,4289996999,603960452,133819419135,207886507273,26680081186,148800721,37781973896,2776121525,1185344743,26138629,37273997021,8250035,1,fr,full-load
fr_libm.so.6_full-load_15,5243713938,587006746,140948094916,213741341959,26774923147,162910915,38382758772,2722820312,1059303438,26606090,38903089616,8860105,1,fr,full-load
fr_libm.so.6_full-load_16,4647374158,597248428,136060600111,209260299953,26687801473,150552365,37784147216,2865423885,1162701265,27657293,37521854477,8660616,1,fr,full-load
fr_libm.so.6_full-load_17,4298251590,689154774,138652363825,219595260993,27659566814,151974401,40120759639,2647955308,901861380,30981306,41213070104,10249713,1,fr,full-load
fr_libm.so.6_full-load_18,3748440994,599929169,142029808317,220278820779,28004796665,157518947,39622303118,3108666786,915022258,28995265,39244528915,9200102,1,fr,full-load
fr_libm.so.6_full-load_19,4014328543,554543810,133996760495,208108052197,26753322874,150283963,37561084180,2823363501,1275892608,24897195,36937611537,6334653,1,fr,full-load
fr_libm.so.6_full-load_20,3643699278,542270291,133225298350,207553894187,26417918317,146591028,37436425389,2820674532,1023922622,24642582,37466136492,6477501,1,fr,full-load
fr_libm.so.6_full-load_21,4353461182,583552728,136290555989,209995302639,26725908098,157061859,37967691785,2766425261,1242565193,27637514,37890259107,9238582,1,fr,full-load
fr_libm.so.6_full-load_22,4531717930,526255251,137300890656,212280480991,26671799640,160417349,37833385833,2840563975,1218298964,26949840,37828291037,4951061,1,fr,full-load
fr_libm.so.6_full-load_23,4128904244,699839645,141297957409,221015225330,28158382337,145812692,40835766425,2730810581,1218093102,35643267,40800897397,13372139,1,fr,full-load
fr_libm.so.6_full-load_24,3433492336,586263029,133756618325,209248871177,26683445279,145365767,37724934799,2962397098,1099128702,26070002,37423610835,8378428,1,fr,full-load
fr_libsystemd.so.0_no-load_0,103259635,8769429,22314630785,15534939409,2981089119,12174813,3978234893,29755206,13838197,7015295,3973689139,1719544,1,fr,no-load
fr_libsystemd.so.0_no-load_1,103299874,9007064,22473990841,16192243755,3106997196,8659945,4143057194,23866336,13922487,7301205,4142542624,1724372,1,fr,no-load
fr_libsystemd.so.0_no-load_2,103370755,8706701,22551068685,15835655560,3041159486,8832251,4052506559,29517226,13970306,7143585,4047443444,1722221,1,fr,no-load
fr_libsystemd.so.0_no-load_3,100756079,8913239,22960546367,16133792664,3096901291,12462529,4127940174,23362222,14008578,7272177,4129584187,1685507,1,fr,no-load
fr_libsystemd.so.0_no-load_4,114869995,10136315,23574734501,16041198147,3134676862,10437951,4198724167,36680630,15562860,7624712,4199161768,1806969,1,fr,no-load
fr_libsystemd.so.0_no-load_5,104810508,8953478,23379956182,16301143874,3127374357,12305720,4167362099,27806018,14400237,7348073,4170326983,1730728,1,fr,no-load
fr_libsystemd.so.0_no-load_6,103870735,8980865,23336419038,16474639054,3160987378,11822401,4213767941,25525069,14359947,7425436,4213462254,1715067,1,fr,no-load
fr_libsystemd.so.0_no-load_7,106658409,8940248,23348036229,16449665838,3154939887,9804820,4200941960,26525548,14276466,7422341,4211921583,1726577,1,fr,no-load
fr_libsystemd.so.0_no-load_8,103260128,8906852,23321808214,16429119677,3153740377,8820580,4200470774,31609924,14065066,7412210,4202047446,1722026,1,fr,no-load
fr_libsystemd.so.0_no-load_9,102362665,8939824,23315638040,16339578035,3134806281,12066309,4177949664,26768109,14224683,7366375,4178772524,1716007,1,fr,no-load
fr_libsystemd.so.0_no-load_10,104493071,9343268,23336705085,16471841175,3164342214,12254049,4203900224,25009856,14346582,7405295,4203417201,1710727,1,fr,no-load
fr_libsystemd.so.0_no-load_11,103688221,9131632,23299613040,16501720235,3171877430,9716758,4235735430,27226953,14587137,7511925,4219888072,1713211,1,fr,no-load
fr_libsystemd.so.0_no-load_12,102885564,9512500,23333531546,16370842175,3144493169,10750975,4190459807,33480258,14548898,7493939,4201869551,1746433,1,fr,no-load
fr_libsystemd.so.0_no-load_13,100868032,8937354,23309368426,16334493830,3136282230,12332887,4182302478,27077157,14288404,7355534,4172779039,1680063,1,fr,no-load
fr_libsystemd.so.0_no-load_14,105428124,8951032,23338586461,16498780143,3165739426,11865996,4217817211,25568248,14386051,7428512,4216891034,1710011,1,fr,no-load
fr_libsystemd.so.0_no-load_15,103584546,8891423,23351377801,16359331166,3139130519,12120953,4179135773,26733412,14214992,7373332,4182963668,1703776,1,fr,no-load
fr_libsystemd.so.0_no-load_16,102507964,8960849,23343438888,16511516310,3171847628,11142780,4220861561,24856247,14201971,7449821,4225593154,1719815,1,fr,no-load
fr_libsystemd.so.0_no-load_17,104021010,8924431,23323408260,16424579296,3154435179,10430921,4199777269,26822327,14281176,7412230,4203346097,1719792,1,fr,no-load
fr_libsystemd.so.0_no-load_18,103027966,8929156,23328363177,16341136030,3139066236,11901658,4181492098,32171003,14150198,7374486,4180465656,1724685,1,fr,no-load
fr_libsystemd.so.0_no-load_19,106232205,9063329,23362078953,16506045145,3168191542,11408190,4219300688,23512884,14314625,7443231,4223624894,1735645,1,fr,no-load
fr_libsystemd.so.0_no-load_20,104727210,8891751,23318843244,16338876671,3137071208,12289307,4173995263,32680479,14204780,7360531,4175396773,1704206,1,fr,no-load
fr_libsystemd.so.0_no-load_21,107799051,9870779,23384553512,15939711652,3106366173,12568461,4154812600,33961760,14568322,7539643,4143725097,1747220,1,fr,no-load
fr_libsystemd.so.0_no-load_22,103146360,8920675,23309397470,16353013983,3140562685,11772065,4179907135,31419850,14291365,7368543,4183219624,1718833,1,fr,no-load
fr_libsystemd.so.0_no-load_23,105822682,8939373,23301796155,16426820056,3152708074,12085348,4196136689,25042672,14271268,7408061,4202237452,1725952,1,fr,no-load
fr_libsystemd.so.0_no-load_24,101181648,9301453,23350398587,16342465172,3137184021,12384037,4177083461,32785290,14265301,7367237,4172757751,1697223,1,fr,no-load
fr_libsystemd.so.0_avg-load_0,1809733239,10496366,64933038852,87004176167,11079208623,92828288,13259133096,1502409793,408312084,7647508,13235617469,1388741,1,fr,avg-load
fr_libsystemd.so.0_avg-load_1,1796239631,9430795,63014018893,84088749350,10667483908,89309760,12782611123,1385171029,525560657,7437505,12806080738,1424485,1,fr,avg-load
fr_libsystemd.so.0_avg-load_2,1548146090,9186578,62997661605,84390703302,10703029040,93531623,12833582746,1447757501,433785412,7394454,12830751992,1430913,1,fr,avg-load
fr_libsystemd.so.0_avg-load_3,1711377305,10107354,64148486708,85709970539,10874003617,94861321,13007366918,1483160734,415244640,7514444,13071984606,1450227,1,fr,avg-load
fr_libsystemd.so.0_avg-load_4,1638486200,10241780,63070157156,84582280240,10770162656,91115401,12865067383,1496267388,363642186,7425953,12772141168,1437368,1,fr,avg-load
fr_libsystemd.so.0_avg-load_5,1694748605,10187027,62985713126,83944392496,10638383849,94045218,12739831705,1440277306,411413888,7321871,12818399336,1415420,1,fr,avg-load
fr_libsystemd.so.0_avg-load_6,1663954084,9918024,63048356689,84229440919,10676496622,89999467,12783610685,1441705548,391179230,7346139,12802888588,1415796,1,fr,avg-load
fr_libsystemd.so.0_avg-load_7,1751788658,9997336,62975005443,84072367193,10685468580,92947706,12805277304,1468595440,406509993,7342673,12760610174,1401562,1,fr,avg-load
fr_libsystemd.so.0_avg-load_8,1727480251,10506524,62977486287,84105529036,10666618543,89888136,12776892843,1439077805,386640593,7405473,12848083579,1431171,1,fr,avg-load
fr_libsystemd.so.0_avg-load_9,1650914662,10448999,63122723471,84433232991,10706625675,94277155,12832864651,1475613834,367403800,7325784,12857585662,1419196,1,fr,avg-load
fr_libsystemd.so.0_avg-load_10,1765427861,9523207,63053666006,84332314575,10711113226,93704940,12836671418,1466980681,390144853,7363121,12817755646,1416070,1,fr,avg-load
fr_libsystemd.so.0_avg-load_11,1748276444,9882995,63031584149,84443802239,10727653722,93011468,12850105762,1456401913,394455216,7424107,12788208772,1432551,1,fr,avg-load
fr_libsystemd.so.0_avg-load_12,1517999530,10905255,63195136231,84971132487,10790754605,91080864,12939245096,1474100320,363904597,7462797,12919478447,1424068,1,fr,avg-load
fr_libsystemd.so.0_avg-load_13,1759320908,10123643,63526930637,85178751965,10844073598,92871081,12956148874,1489472588,431379170,7523440,12784078431,1469222,1,fr,avg-load
fr_libsystemd.so.0_avg-load_14,1725330297,9787512,63087906506,84064247541,10619848369,95164029,12758110751,1430422535,382543231,7381422,12935473653,1414092,1,fr,avg-load
fr_libsystemd.so.0_avg-load_15,1832975362,10105380,63105683197,84410380335,10719334083,92952241,12830286784,1448094417,421821482,7378547,12805570858,1471007,1,fr,avg-load
fr_libsystemd.so.0_avg-load_16,1845321276,9558587,63007193479,83808562906,10610679709,93349596,12714436440,1431179132,415952451,7300384,12774656959,1427620,1,fr,avg-load
fr_libsystemd.so.0_avg-load_17,1665393321,10045029,63074691890,84403522690,10725696428,90960686,12847784524,1473255073,424054460,7453905,12782167472,1442387,1,fr,avg-load
fr_libsystemd.so.0_avg-load_18,1771267313,9540871,63028503921,84196597354,10676654771,90614936,12783568339,1422371293,416489709,7401815,12847161701,1400639,1,fr,avg-load
fr_libsystemd.so.0_avg-load_19,1785026787,9711812,62954479865,84156323760,10670973008,89466882,12757041707,1440276178,435884231,7405399,12820619422,1418941,1,fr,avg-load
fr_libsystemd.so.0_avg-load_20,1670500189,9479918,62935054262,83781883950,10592678641,93664624,12698592226,1454506359,373731834,7198929,12738452060,1420428,1,fr,avg-load
fr_libsystemd.so.0_avg-load_21,1680121590,9780484,63029828477,84134729570,10688545799,89898499,12797610721,1460676106,399017863,7331063,12748342064,1385197,1,fr,avg-load
fr_libsystemd.so.0_avg-load_22,1709215246,10887886,63150565640,84522635863,10770910681,91100151,12945017614,1483352831,416577627,7421021,12816116985,1442825,1,fr,avg-load
fr_libsystemd.so.0_avg-load_23,1588985655,9924290,63085914082,84649476846,10760604364,90297049,12916379372,1482453923,366661190,7433765,12844161874,1399157,1,fr,avg-load
fr_libsystemd.so.0_avg-load_24,1737713427,9090210,63108979091,84657681720,10757446324,91405433,12892338117,1457479543,424596065,7439619,12804916865,1392973,1,fr,avg-load
fr_libsystemd.so.0_full-load_0,3505116866,567433866,143569508464,223322335232,28598160681,161361343,40196413899,3217826550,791791021,24258415,39684597684,7139861,1,fr,full-load
fr_libsystemd.so.0_full-load_1,3942880916,642697924,145093442901,224129683194,28221848768,163029302,40043724074,3205769803,908315303,31334813,39772181690,12485440,1,fr,full-load
fr_libsystemd.so.0_full-load_2,3867865091,641761070,145159482994,224949179384,28545700270,162849201,40276738706,3103521204,1193451744,29887919,40152437578,11055125,1,fr,full-load
fr_libsystemd.so.0_full-load_3,4077695650,572709333,139008158106,215236550332,27476400634,159369063,38735844788,2728377026,1144130534,25283641,39001603437,5417926,1,fr,full-load
fr_libsystemd.so.0_full-load_4,4266663100,581498935,141477332923,221236375350,27890051899,159862835,39703115551,2879851526,1270852824,23863611,39675391915,6189008,1,fr,full-load
fr_libsystemd.so.0_full-load_5,4098536403,481741282,142343625957,209570080455,26731607139,171613044,36532287502,3012433174,1137055190,23093722,36809460447,5218738,1,fr,full-load
fr_libsystemd.so.0_full-load_6,4647502629,605421817,138223895921,212280027938,27037514144,160107093,38305465069,2806669679,1094481761,31678369,38670366373,8649553,1,fr,full-load
fr_libsystemd.so.0_full-load_7,4067613000,609576520,144179052426,222466709274,28760190553,137240539,39910791419,3224857870,1399282174,28766146,38208628294,10738724,1,fr,full-load
fr_libsystemd.so.0_full-load_8,4585854165,640193151,145999318327,224290704914,28229040835,163300039,40037750534,2996348653,1172200226,29629517,40169415052,10788507,1,fr,full-load
fr_libsystemd.so.0_full-load_9,3987824031,632615798,145435015175,224362899639,28221683649,168238716,39955807924,2998808172,1061093409,30336143,40092872733,11595953,1,fr,full-load
fr_libsystemd.so.0_full-load_10,5313133425,595291349,137774211497,209635783614,26576555665,161674095,37890849730,2676613112,1343973742,28126990,37785605194,9879698,1,fr,full-load
fr_libsystemd.so.0_full-load_11,3783716960,608720253,138430510008,213807213243,27065834119,151062275,38232167510,3066578271,951597814,28470901,38570053460,9985896,1,fr,full-load
fr_libsystemd.so.0_full-load_12,3683026989,587219918,135401166154,209758852305,26924992605,149124455,37792481860,2830444117,1029055213,27160552,37645014125,8494901,1,fr,full-load
fr_libsystemd.so.0_full-load_13,5109508874,598869047,137958676126,211327081448,26942878063,152626237,38241086000,2810517206,1382078222,27108265,37770825725,8172911,1,fr,full-load
fr_libsystemd.so.0_full-load_14,4799004949,622426858,144729602856,220167916178,27599976777,165158469,39546191728,2953830585,979938709,31262310,39938790834,11923741,1,fr,full-load
fr_libsystemd.so.0_full-load_15,4372981814,629685288,142195735861,216133288243,27370554426,147157341,38863246150,2998418672,1188860865,30194876,38373273598,11059186,1,fr,full-load
fr_libsystemd.so.0_full-load_16,4121676552,458284707,136781800634,201126782719,25740978381,161695146,34899760142,3117771288,989539024,22739683,34027957483,4643785,1,fr,full-load
fr_libsystemd.so.0_full-load_17,3613598776,554430751,133692461437,206268430931,26143815300,154143385,36836138316,2900116724,851958497,25793986,36813907718,7912896,1,fr,full-load
fr_libsystemd.so.0_full-load_18,4626809672,515987754,136073581774,205448183174,25995629836,157405303,36293977300,2869999425,1255542465,24700250,35875676936,5111631,1,fr,full-load
fr_libsystemd.so.0_full-load_19,4239195729,593541318,142862395976,219100262464,27471128893,165539376,38998217296,2851522930,957697013,27116737,39916115348,8320260,1,fr,full-load
fr_libsystemd.so.0_full-load_20,4051861218,554068974,131512166655,203103736422,25678434319,153993761,36023361916,2827790271,977453710,23777381,36340567950,4932385,1,fr,full-load
fr_libsystemd.so.0_full-load_21,4079551707,566606732,136237738507,212097416111,26983832420,157596590,38089089834,2803625451,1180152269,25593958,37986312884,7314223,1,fr,full-load
fr_libsystemd.so.0_full-load_22,4100695247,555956981,133420995223,207459057539,26242246624,152368368,37354366562,2705801624,1173736765,23943632,37439607658,5571470,1,fr,full-load
fr_libsystemd.so.0_full-load_23,4370459078,645591324,136967524763,214986304459,27103661711,153600901,39099741145,2672428532,1158367498,30130144,39292631033,9482018,1,fr,full-load
fr_libsystemd.so.0_full-load_24,4163664201,604510991,137057790173,218089833427,27155621024,161520049,38527275862,2966892368,989424216,25716691,38740823250,9077413,1,fr,full-load
fr_libsqlite3.so.0_no-load_0,102150096,9010625,22365960661,16205481694,3108718436,12018996,4140627369,30802097,13943561,7314945,4140494084,1707844,1,fr,no-load
fr_libsqlite3.so.0_no-load_1,102672271,9096205,22556556584,15416448804,3027472683,9654925,4061343700,38894265,14302217,7466541,4062918913,1707406,1,fr,no-load
fr_libsqlite3.so.0_no-load_2,97643371,8962258,22459112695,16297594115,3129066890,8497817,4171300247,45088197,13976213,7354131,4168406642,1699486,1,fr,no-load
fr_libsqlite3.so.0_no-load_3,104092688,9187484,22515759667,16408305118,3144763853,8933105,4180566743,32217660,14170278,7385129,4182886741,1729802,1,fr,no-load
fr_libsqlite3.so.0_no-load_4,106714933,9264996,23311561842,17056296652,3274231016,8919169,4361034691,48671449,14529917,7691601,4366064564,1713119,1,fr,no-load
fr_libsqlite3.so.0_no-load_5,105513277,9178842,23312565524,17070859685,3277037485,8924131,4363258689,48058002,14410930,7694021,4365138534,1732855,1,fr,no-load
fr_libsqlite3.so.0_no-load_6,106709345,9045601,22518781308,16302557542,3124965968,12108800,4162201517,30943411,14404603,7350694,4163761442,1723550,1,fr,no-load
fr_libsqlite3.so.0_no-load_7,98982046,8927632,22680168809,16448678693,3158946012,12204755,4212639251,27552022,14434735,7417654,4203818933,1682922,1,fr,no-load
fr_libsqlite3.so.0_no-load_8,114125114,9732448,23347183572,17124736579,3277442070,8940843,4348989727,32072532,14442410,7665748,4350864781,1752773,1,fr,no-load
fr_libsqlite3.so.0_no-load_9,103656745,9307019,23303081913,17137762887,3289468294,8308883,4383970480,23329471,14541827,7721162,4384001612,1706704,1,fr,no-load
fr_libsqlite3.so.0_no-load_10,107067175,9300714,23369584185,17086851277,3277006172,9158233,4367557423,48083100,14345446,7716401,4367602034,1721411,1,fr,no-load
fr_libsqlite3.so.0_no-load_11,103050471,9182597,23336893174,17049016754,3273537415,12488715,4364182505,23771538,14672252,7680691,4359314657,1712717,1,fr,no-load
fr_libsqlite3.so.0_no-load_12,99880076,9285391,23339731452,17056281239,3274248017,9199895,4360671668,34254966,14127796,7688713,4363165647,1707454,1,fr,no-load
fr_libsqlite3.so.0_no-load_13,103812246,9389333,23330868544,17023223311,3265542548,12215468,4350344537,23912374,14599589,7673568,4354456497,1714189,1,fr,no-load
fr_libsqlite3.so.0_no-load_14,102437786,10037513,23362296965,16808727234,3238746390,10642373,4314558989,46774326,14649491,7767833,4334857679,1724146,1,fr,no-load
fr_libsqlite3.so.0_no-load_15,113821775,10013417,23584900166,17059008112,3297505784,9600733,4372341307,29162851,14835659,7802967,4389398374,1773035,1,fr,no-load
fr_libsqlite3.so.0_no-load_16,102798032,9110773,23326048458,16985166741,3259001281,12461014,4340722875,23767835,14497223,7651696,4347265580,1710636,1,fr,no-load
fr_libsqlite3.so.0_no-load_17,101699972,9174429,23359509476,17034291264,3271877389,12342305,4357432173,23852704,14748789,7676477,4355542137,1688462,1,fr,no-load
fr_libsqlite3.so.0_no-load_18,99626111,9274285,23328258555,17125506896,3286585144,8621435,4376046433,23176523,14213418,7719038,4375192290,1686166,1,fr,no-load
fr_libsqlite3.so.0_no-load_19,101970234,9212504,23343162845,17044346669,3270918982,12669734,4355993267,25051066,14469353,7674641,4357128249,1707196,1,fr,no-load
fr_libsqlite3.so.0_no-load_20,103274426,9477331,23350087859,17070079080,3275283716,12295009,4356437501,23659156,14646054,7682205,4358953708,1707138,1,fr,no-load
fr_libsqlite3.so.0_no-load_21,100365178,9443503,23348860103,17136461075,3290472361,8754539,4385892739,23200255,14416342,7727934,4384374834,1705471,1,fr,no-load
fr_libsqlite3.so.0_no-load_22,100992834,9243494,23342582613,16963847451,3259534292,12473070,4347378683,26510832,14647211,7761565,4349854998,1707387,1,fr,no-load
fr_libsqlite3.so.0_no-load_23,102775535,9640426,23404387570,16895537834,3247090835,9304758,4327419302,24754246,14828242,7633176,4312056950,1704332,1,fr,no-load
fr_libsqlite3.so.0_no-load_24,104798717,9285054,23324369926,16615757558,3220106626,12376469,4303727481,24136140,14777276,7727894,4306773574,1732133,1,fr,no-load
fr_libsqlite3.so.0_avg-load_0,1812442198,10644980,63006977914,84331782864,10713103084,92942461,12854367620,1466996339,409008972,7388260,12756600226,1363918,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_1,1700688598,9795950,63024808482,84337707270,10698590517,92060994,12799878461,1468302332,358539709,7421995,12794784894,1453142,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_2,1654729048,9531775,62879734271,84485501117,10751606242,91111769,12887997106,1493953118,422973121,7495289,12788639794,1421459,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_3,1788512185,9925659,63212624522,83806819943,10590494146,94730796,12687406822,1423053433,369062344,7379649,12893072886,1407391,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_4,2083213993,9407688,63503750339,84211247849,10660073224,91321587,12786192850,1378940175,527012327,7443599,12833011207,1409967,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_5,1868637243,10012782,63818482162,85505297615,10868003342,90705799,13032836663,1412147956,588226379,7536467,12942472131,1437226,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_6,1561063539,11215851,63040063552,84583347740,10765968496,90119384,12911720019,1496202624,337674512,7591866,12862572425,1400694,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_7,1681331183,9567272,62957481021,84307694473,10715022771,92660624,12823012078,1449742564,394771895,7466407,12814010958,1389517,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_8,1669789838,9919154,63004627184,84320841285,10710257921,91621752,12830357160,1443900592,389636120,7494717,12888537170,1417921,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_9,1819929414,10694535,63127495184,84589735788,10754185410,92992433,12874061707,1475437843,372894945,7450968,12819239794,1421440,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_10,1717252252,9531911,63150919407,84839131638,10749907165,90535730,12854678963,1453454196,364694256,7518526,12960971823,1424600,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_11,1691450725,10048518,63007867783,84273026548,10719989155,90158271,12845820224,1458061498,397205539,7551444,12826699979,1399047,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_12,1674785286,10294700,63029878473,84504930545,10739939314,91192873,12882184267,1458020909,398388779,7477067,12860752438,1418824,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_13,1749754082,9969373,63025970889,84456672868,10747304771,92010194,12874683809,1467476698,421823054,7470082,12784409325,1429584,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_14,1631817765,9607536,62886425300,84299293171,10701648150,90439250,12825226700,1483200279,367118305,7373206,12831238093,1423671,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_15,1668671773,10860634,63018704487,84501720364,10743705151,93326843,12879968775,1480636045,382113188,7596611,12861682264,1443382,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_16,1690356656,9801724,63020984501,84143147085,10673433167,93018256,12784855130,1458882659,351600171,7408966,12808087772,1395352,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_17,1713995561,9418215,63036630851,84405953560,10721249588,89786703,12841579866,1438740421,411764712,7509072,12839871640,1422126,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_18,1720459205,9657414,63043204219,84263037224,10711533778,92811327,12826678939,1452687242,440952063,7457420,12825958353,1412524,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_19,1731442817,9818176,62983713350,84450788727,10751700781,90969514,12871325708,1486338481,407982232,7466748,12799667781,1371829,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_20,1624226774,9569519,62995438498,84394266825,10695927243,90948774,12830972958,1439957425,346802405,7520899,12924846738,1426580,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_21,1604458292,9862217,62949001780,84391361526,10700107160,89635603,12839208608,1461153627,375498265,7428168,12849983965,1395073,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_22,1819125571,10310768,62948911135,83948040137,10660314580,89349741,12796011361,1431142144,429288925,7497658,12821846943,1432980,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_23,1708846969,9395364,62936059729,84236587288,10695527785,93097545,12816789114,1452395503,400115723,7390982,12744962986,1390561,1,fr,avg-load
fr_libsqlite3.so.0_avg-load_24,1817647683,10132107,63090818104,83970929725,10624277798,94534328,12745313587,1444198753,409695698,7325060,12820322275,1418950,1,fr,avg-load
fr_libsqlite3.so.0_full-load_0,4276123085,536733561,145523192449,224300377187,27875233474,178648965,38965017127,3267267561,902357114,23735448,39006244066,5578871,1,fr,full-load
fr_libsqlite3.so.0_full-load_1,4417296263,564860758,141809331257,221418813520,28360230927,168016555,39601911674,3030704098,1248643828,27658800,39253289742,5921585,1,fr,full-load
fr_libsqlite3.so.0_full-load_2,3857881291,622110916,144931865345,223263403694,28320245498,162194783,39909844020,3113193612,949755438,30596350,40057402753,10540029,1,fr,full-load
fr_libsqlite3.so.0_full-load_3,4278571035,588132247,143437165837,223570356630,28162533426,168336535,40230271213,3122219273,1127669989,27673152,39827544870,8115381,1,fr,full-load
fr_libsqlite3.so.0_full-load_4,4245282474,593104712,143256078401,219618465950,27976710962,155713407,39514320972,3047475601,1164970086,30767770,39326691009,10964449,1,fr,full-load
fr_libsqlite3.so.0_full-load_5,4356789541,530971682,138495773238,211021800021,26514506438,152174575,37177420011,2846002693,1065452389,23836438,37588103044,5437986,1,fr,full-load
fr_libsqlite3.so.0_full-load_6,4065166473,592680947,142247288158,218240329567,27804851638,164477604,39330322769,3013071718,1149865276,30526206,39043426603,10570581,1,fr,full-load
fr_libsqlite3.so.0_full-load_7,3908803434,635172107,142050785484,219511656155,27950563034,154665867,39831470273,3180386053,1046758020,28303944,39222248137,10032269,1,fr,full-load
fr_libsqlite3.so.0_full-load_8,4168342841,527497935,143044061863,217627649749,27201202867,168332191,38108595773,3059025815,1036407147,24176091,38014696533,5563374,1,fr,full-load
fr_libsqlite3.so.0_full-load_9,4160352748,629765710,139143249140,213940337079,26898255015,162332185,38422728925,2875356418,1072520983,28192397,38634971333,10055197,1,fr,full-load
fr_libsqlite3.so.0_full-load_10,4207904539,517168355,140348882332,215376682124,27210041346,159925832,37882055554,3012491600,1138101521,23627695,37723135373,5318930,1,fr,full-load
fr_libsqlite3.so.0_full-load_11,4248994126,626324638,145452937307,224379211729,28214601766,162072536,40072985371,3064940004,1220892377,32426367,39797313343,10916575,1,fr,full-load
fr_libsqlite3.so.0_full-load_12,3942432983,707390084,139503238851,217533505360,27516270524,142531127,40246323939,2652956033,815902286,35768092,40713972647,14578792,1,fr,full-load
fr_libsqlite3.so.0_full-load_13,4283961265,577411486,138582832089,212573959522,27276599898,148596254,38386367525,2871746727,1272890176,28477006,37864569512,8810286,1,fr,full-load
fr_libsqlite3.so.0_full-load_14,3479335897,613449250,141474001852,219159635383,28329391540,145687395,39592100857,3231673356,1216781447,29826397,38441583165,10726758,1,fr,full-load
fr_libsqlite3.so.0_full-load_15,3887290598,674528765,139172788363,220049263605,27789999373,142966722,39996376649,2881200913,960779411,29436646,40634640625,11711141,1,fr,full-load
fr_libsqlite3.so.0_full-load_16,3741101895,555170781,134924515484,212158826531,26809024510,155013045,38153139484,2813280821,1038862355,24132592,38176338959,6641949,1,fr,full-load
fr_libsqlite3.so.0_full-load_17,4125438239,521739818,136080487414,208737051530,26735949156,150614399,37517752272,2815547988,1181902724,24631268,37248137792,6064520,1,fr,full-load
fr_libsqlite3.so.0_full-load_18,4369977422,563858345,136251221677,211403182264,26901122620,151875731,38106155956,2771737888,1176675432,25755519,37959928648,6925891,1,fr,full-load
fr_libsqlite3.so.0_full-load_19,4345554136,498430378,133432526540,205468171088,25992240220,155021019,36145458602,2931220927,1203405719,22823451,35713406428,5285086,1,fr,full-load
fr_libsqlite3.so.0_full-load_20,3991744045,548532967,135859960323,209020647990,26399200629,168845776,37473962260,2730927569,911455876,24320520,38444942119,6668870,1,fr,full-load
fr_libsqlite3.so.0_full-load_21,3714808330,561232771,137231714641,215937111012,27305923940,152368567,38632485895,2903295622,1163586976,24100492,38585439435,6485134,1,fr,full-load
fr_libsqlite3.so.0_full-load_22,4154288035,499968863,144222876460,215184577235,27127871456,167077697,37463314403,2970501705,1143364683,23293578,38038164292,5335445,1,fr,full-load
fr_libsqlite3.so.0_full-load_23,4127055431,606166428,135972534134,210456814465,26664261716,155096466,37886633917,2793871416,1235351906,27024059,38024457825,9068854,1,fr,full-load
