id,cache-references,cache-misses,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-load-misses,LLC-loads,LLC-load-misses,dTLB-loads,dTLB-load-misses,label,attack_type,load_level
ff_libz.so.1_no-load_14,111087145,2869042,22976076584,44768376756,8944861840,9413576,11895785407,22947282,7209401,243900,11918793669,1808272,1,ff,no-load
ff_libz.so.1_no-load_15,102291006,2017681,22962321770,44869187487,8978922005,10495458,11952787370,16392240,7190387,276411,11965095772,1839951,1,ff,no-load
ff_libz.so.1_no-load_16,108048196,2845162,23120803757,44472647100,8891954972,17792892,11820641256,23009938,7798775,238019,11814769592,1788396,1,ff,no-load
ff_libz.so.1_no-load_17,102238305,2234902,22985112169,44726940168,8943032149,13184136,11897613197,16885653,7412025,235500,11902578909,1858914,1,ff,no-load
ff_libz.so.1_no-load_18,103874549,2889915,23084088406,44874276649,8975273620,12510040,11937003729,17816480,7693361,232409,11926624210,1818221,1,ff,no-load
ff_libz.so.1_no-load_19,100875868,2050780,22969824506,44946935936,8986018679,9394958,11954538924,16354370,7337097,287830,11976224015,1902913,1,ff,no-load
ff_libz.so.1_no-load_20,112022315,3016293,23077951964,45000548025,9002409046,9950923,11971330367,16982708,7375007,238465,11974445212,1828673,1,ff,no-load
ff_libz.so.1_no-load_21,100379184,1911742,22953437705,44940966982,8983823139,9341561,11955332572,16660064,7227023,274809,11969600074,1879915,1,ff,no-load
ff_libz.so.1_no-load_22,105309934,2611733,23077311312,44890949740,8981862709,9805328,11950403505,22665228,7349457,250286,11954775651,1810893,1,ff,no-load
ff_libz.so.1_no-load_23,99915636,1931418,22970057583,44797691915,8959514968,11927510,11923828253,17074149,7547634,288364,11938800130,1900960,1,ff,no-load
ff_libz.so.1_no-load_24,105529380,2557145,23054828159,44981759593,8997370164,10029264,11979696102,17404276,7540307,231328,11969388193,1810167,1,ff,no-load
ff_libz.so.1_avg-load_0,1521436038,2839644,61538591768,109849963815,15828024404,96107116,19539943318,1452421072,321847366,498940,19385249914,1632959,1,ff,avg-load
ff_libz.so.1_avg-load_1,1484071297,3697933,61452115468,109347704327,15727262226,97309567,19447327027,1440086172,350541993,314252,19474376271,1527947,1,ff,avg-load
ff_libz.so.1_avg-load_2,1535135006,2623854,61429957694,109237560133,15697164980,96117356,19403061330,1421062925,379093141,444996,19374415526,1595544,1,ff,avg-load
ff_libz.so.1_avg-load_3,1629172848,2457695,61427182736,109761451422,15778565072,91469351,19524900189,1411110912,344375155,522870,19654139475,1570251,1,ff,avg-load
ff_libz.so.1_avg-load_4,1539038832,3257713,61450433138,110049152036,15895536462,87656654,19660185468,1446145868,350317647,458681,19608861321,1602564,1,ff,avg-load
ff_libz.so.1_avg-load_5,1653369453,4901925,61794354572,109712733585,15773445079,96608906,19503945227,1435016292,361514316,514065,19476574426,1592470,1,ff,avg-load
ff_libz.so.1_avg-load_6,1478927766,3324095,61400938467,109587730671,15787156408,96492319,19534284956,1494655568,337096568,427951,19377693297,1591985,1,ff,avg-load
ff_libz.so.1_avg-load_7,1555611851,4969383,61569621881,108982885045,15698977999,96959134,19367531097,1411732430,365847052,358052,19421331496,1531382,1,ff,avg-load
ff_libz.so.1_avg-load_8,1521857945,3396524,61373820142,108517531230,15636615229,96715295,19287522398,1465717282,323402143,467943,19314950184,1634349,1,ff,avg-load
ff_libz.so.1_avg-load_9,1702835992,3574400,61493982812,109104560426,15703484055,98919371,19399250522,1392645803,328852673,443702,19521955739,1597427,1,ff,avg-load
ff_libz.so.1_avg-load_10,1481810584,4277489,61752370170,109905777731,15793597600,93421154,19511746886,1493063716,310470753,471428,19571629715,1606553,1,ff,avg-load
ff_libz.so.1_avg-load_11,1586805710,4760172,61446995411,109215014645,15696804783,99863003,19442231004,1385526084,373343054,489802,19533731723,1616845,1,ff,avg-load
ff_libz.so.1_avg-load_12,1603220194,4002599,61400546868,109020551987,15700804776,98644941,19343396247,1411359097,289658019,478944,19509155009,1565274,1,ff,avg-load
ff_libz.so.1_avg-load_13,1637076857,5069329,61489596075,109806430698,15873299729,87833444,19549858037,1428023605,351353197,297221,19537811422,1525056,1,ff,avg-load
ff_libz.so.1_avg-load_14,1676015453,3208605,61438842594,109621294262,15785499121,88798512,19535985540,1384216997,342990802,443160,19688928117,1594962,1,ff,avg-load
ff_libz.so.1_avg-load_15,1601079643,3356303,61460904161,108976301578,15670373748,95988139,19343812593,1453026621,354260239,334522,19350046535,1511418,1,ff,avg-load
ff_libz.so.1_avg-load_16,1442318697,3816703,61462841859,109425818837,15715137064,98475536,19431595654,1440416624,291954384,392027,19504795172,1540865,1,ff,avg-load
ff_libz.so.1_avg-load_17,1509280609,3750205,61465608761,110181800274,15921513061,91295365,19675892960,1500284555,325839086,399235,19444708082,1551575,1,ff,avg-load
ff_libz.so.1_avg-load_18,1611968958,2971233,61621534278,109469227135,15781705290,99061464,19488700153,1403916727,383743827,494391,19520330316,1650138,1,ff,avg-load
ff_libz.so.1_avg-load_19,1422948591,3967093,61518958759,109913347903,15850460233,90853922,19572564540,1471806652,296999169,536039,19556811158,1626312,1,ff,avg-load
ff_libz.so.1_avg-load_20,1572737523,2688693,61369015057,109006488762,15669576482,98113016,19387508185,1428367902,361844827,498539,19423706470,1568960,1,ff,avg-load
ff_libz.so.1_avg-load_21,1586194467,5898272,61647048513,108290203117,15510705005,98573313,19146078744,1407753733,363251094,487293,19225911107,1558883,1,ff,avg-load
ff_libz.so.1_avg-load_22,1663530135,3925081,61592912549,109647702069,15858549446,88952468,19572538993,1383163988,359708382,479452,19641548057,1605649,1,ff,avg-load
ff_libz.so.1_avg-load_23,1580926978,3677550,61437459669,109014315082,15685362851,99031901,19367268427,1371906158,334330588,310728,19496679726,1509103,1,ff,avg-load
ff_libz.so.1_avg-load_24,1600130205,3903843,61450362817,109435372314,15759561290,92504500,19479156936,1395267423,323348162,398512,19568692297,1524532,1,ff,avg-load
ff_libz.so.1_full-load_0,3966709449,534770816,142219532131,244122449575,32456448465,168646730,45035692330,3164414643,888123542,16490701,44643293360,5663997,1,ff,full-load
ff_libz.so.1_full-load_1,3903812338,535664013,141110678106,241592832177,32686098810,171257089,44999185043,3160441486,928034277,20403734,44950953368,6916981,1,ff,full-load
ff_libz.so.1_full-load_2,4514879171,633859673,142303384776,246730453171,33091149942,160947634,46331286826,2930565585,1113071691,25862649,46537083051,7146649,1,ff,full-load
ff_libz.so.1_full-load_3,3836668507,621298109,141955039341,246556898270,33332298181,169128079,46488294834,3047750206,873622222,27457918,46349290515,11140707,1,ff,full-load
ff_libz.so.1_full-load_4,4229329447,542672921,140983164432,241870748991,32453310971,162917806,45023841133,2878660347,984551006,24563253,45255646172,9531098,1,ff,full-load
ff_libz.so.1_full-load_5,4621172523,459175471,142724259863,235049237639,31880914000,174093182,43249363403,3097001100,1029018957,19118560,43267127624,6282271,1,ff,full-load
ff_libz.so.1_full-load_6,4293886013,605870391,140702039247,248114499279,33271593754,157500826,46366416468,3044670635,976152824,19890764,46355507365,8243326,1,ff,full-load
ff_libz.so.1_full-load_7,3467488066,570275937,138079744346,243804923183,32690432787,159086642,45586847909,3087773941,804686516,18712628,45229129237,8255666,1,ff,full-load
ff_libz.so.1_full-load_8,3579077130,483196973,137256502427,234648137976,31918705072,154601011,43150985118,3203227277,880920288,19693079,42850747610,6335691,1,ff,full-load
ff_libz.so.1_full-load_9,4285076154,687043217,138481389353,242936192298,32592312778,146447978,46656446604,2559630213,867685796,28010513,47593038936,11842429,1,ff,full-load
ff_libz.so.1_full-load_10,4404707055,585382488,140591479399,245974705491,33103802630,160366138,46047710768,2815400583,1207646065,20472712,46012159305,6679381,1,ff,full-load
ff_libz.so.1_full-load_11,4169456421,553335546,137164319947,235098963078,31728914743,151215657,44174037250,2959005943,899990359,21540730,44582703758,6567034,1,ff,full-load
ff_libz.so.1_full-load_12,3543206660,595043977,135405202298,234163385669,31493922203,156944496,44149469185,3015173544,735571409,21272704,44135598203,8997949,1,ff,full-load
ff_libz.so.1_full-load_13,4387363552,644567676,139494638020,242409779572,32364043391,157925503,45866274025,2806288707,1120913798,27437702,46129280779,9969117,1,ff,full-load
ff_libz.so.1_full-load_14,4447303281,551151782,137652412505,240515118140,32116055257,153673814,45086729361,2900220224,1160899045,21255084,45051861954,6862689,1,ff,full-load
ff_libz.so.1_full-load_15,4461663580,442613721,138277564447,228304942673,30893106079,169148324,41534389236,3024862406,1272071519,16944076,41215521308,5725469,1,ff,full-load
ff_libz.so.1_full-load_16,4421718983,515129372,136551455544,234379753832,31514890173,158795014,43471435215,2897416149,1098792123,19288081,43237817901,6414375,1,ff,full-load
ff_libz.so.1_full-load_17,3852023599,603218690,138441109222,243183752022,32987355549,149745794,45609482049,3066497832,1235821629,27461183,44843678798,11342765,1,ff,full-load
ff_libz.so.1_full-load_18,3253154674,607232875,137920453811,240805251758,32626793321,158011454,45432773322,3313936009,835371554,25652841,45354937474,10718721,1,ff,full-load
ff_libz.so.1_full-load_19,4018480807,596226161,138347390226,239411594192,32271736662,166492244,45059701770,2788031803,617923744,24087564,45679432010,11846087,1,ff,full-load
ff_libz.so.1_full-load_20,3509519087,655218756,134724971906,239527027676,31530305233,142855159,45192283595,2825453124,769996040,24058117,44968275766,8625215,1,ff,full-load
ff_libz.so.1_full-load_21,3553283984,556931520,133321756293,232157022404,30860643454,141199413,43129395324,2898165135,856750361,19896451,43240770564,8958693,1,ff,full-load
ff_libz.so.1_full-load_22,3814540823,559158269,137563706416,240786232124,32112053780,148398614,44550282284,3060597977,1294099584,20693272,44576191231,6705547,1,ff,full-load
ff_libz.so.1_full-load_23,4333064142,582631440,136073357399,225827470723,29336717921,164431880,41244730261,2900969744,966595491,18826592,41664544440,8552782,1,ff,full-load
ff_libz.so.1_full-load_24,3945036669,534098763,132243997260,230936879455,31120072526,163549989,43473469559,3005059472,905215762,20930327,43154325172,6659277,1,ff,full-load
ff_libX11.so.6_no-load_0,101287108,2304261,21996883617,43218338850,8417735205,10693646,11113600478,16988313,7488251,281490,11129067831,1851973,1,ff,no-load
ff_libX11.so.6_no-load_1,114527333,2818861,22199765364,42440646738,8471957306,16927710,11259891389,17458134,7666475,222728,11270104104,1767429,1,ff,no-load
ff_libX11.so.6_no-load_2,102360710,2059262,22112539034,42181098216,8426185435,18934235,11201484132,18033548,8332511,303293,11236407600,1908198,1,ff,no-load
ff_libX11.so.6_no-load_3,110252602,2497480,22215969530,42270587158,8448191651,20237037,11233582163,18320556,7901847,226610,11220003747,1807527,1,ff,no-load
ff_libX11.so.6_no-load_4,100842787,2050263,22202688571,42857902227,8563168141,14438577,11418638226,22881259,10418972,412676,11477266123,2032625,1,ff,no-load
ff_libX11.so.6_no-load_5,109391576,3363522,22263457241,42765547830,8539479785,14952830,11355045095,19386641,8399163,387894,11331073329,1858482,1,ff,no-load
ff_libX11.so.6_no-load_6,100114066,1845036,22092809603,42551878212,8493592810,14315184,11304533838,17862473,8144183,312825,11324434367,1907754,1,ff,no-load
ff_libX11.so.6_no-load_7,113360484,2374220,22235871717,42808025918,8545859182,12790581,11367358207,17147070,7524524,233145,11366174142,1810548,1,ff,no-load
ff_libX11.so.6_no-load_8,102513815,1948078,22108208233,42163606943,8419093339,19923209,11204905891,18388443,8243764,276096,11225840695,1893463,1,ff,no-load
ff_libX11.so.6_no-load_9,109284619,2413018,22163174616,42454925783,8470661254,16917388,11264827039,17600462,7688370,264636,11271982358,1782788,1,ff,no-load
ff_libX11.so.6_no-load_10,105069528,1977680,22245971965,42443909351,8472247383,19931126,11272009722,18633161,8527855,322854,11300890405,1938983,1,ff,no-load
ff_libX11.so.6_no-load_11,106571938,2260144,22392706382,43730418772,8618278236,9410330,11416136006,16921903,7312138,243410,11432218447,1829657,1,ff,no-load
ff_libX11.so.6_no-load_12,109676073,4004349,22674696755,44020108533,8766563398,11502603,11668557632,19377531,8492004,582435,11694329773,2028007,1,ff,no-load
ff_libX11.so.6_no-load_13,112628663,2489199,22872857117,44104499317,8749382867,17393174,11607567974,17883255,8007624,243282,11615993240,1830175,1,ff,no-load
ff_libX11.so.6_no-load_14,102973059,1864906,22903835582,44019609517,8790541786,19392464,11702935153,18058797,8306633,339587,11721705206,1890160,1,ff,no-load
ff_libX11.so.6_no-load_15,110599562,2578915,23073412807,44412021305,8868811028,12661734,11788518716,17275339,7487559,221595,11797714873,1839464,1,ff,no-load
ff_libX11.so.6_no-load_16,102609454,1948593,22959229744,44669760399,8918824192,13723040,11863305261,17189282,7784920,280776,11889840534,1920522,1,ff,no-load
ff_libX11.so.6_no-load_17,110622453,2776624,23083710143,44391843614,8872425758,17679057,11798853681,17915322,7751677,234401,11798897053,1828037,1,ff,no-load
ff_libX11.so.6_no-load_18,102864947,2044923,22984036605,44316034974,8847153226,19151946,11766962755,18145929,8144088,288874,11788393806,1930189,1,ff,no-load
ff_libX11.so.6_no-load_19,112690580,2542931,23055012159,44376990218,8844060708,20420484,11750243777,18160377,8102535,220253,11768858271,1793943,1,ff,no-load
ff_libX11.so.6_no-load_20,101619335,2059506,22976302449,44915479676,8965144224,9346287,11923400537,16703123,7552551,297310,11948492433,1928300,1,ff,no-load
ff_libX11.so.6_no-load_21,109639762,2717652,23090205983,44938053645,8966421196,9687909,11919840569,17155455,7261855,267454,11918182790,1833785,1,ff,no-load
ff_libX11.so.6_no-load_22,107248211,2353282,23002018934,44313334392,8840742600,20308787,11755535645,17796066,8172138,325440,11778544522,1944499,1,ff,no-load
ff_libX11.so.6_no-load_23,111579730,2339857,23056304728,44215867671,8832089962,20648077,11744998312,18423730,8000542,325026,11758866044,1850906,1,ff,no-load
ff_libX11.so.6_no-load_24,101994867,1934944,22962326161,44400608125,8791807963,19987590,11665594850,18030535,8223005,318510,11691175344,1892061,1,ff,no-load
ff_libX11.so.6_avg-load_0,1710816597,2710817,62065134631,110713386879,15972664587,91887522,19739034095,1451253357,358127992,331241,19774375072,1549717,1,ff,avg-load
ff_libX11.so.6_avg-load_1,1930527863,3588620,61921950442,109956031908,15857673172,96845540,19540768361,1331967376,516338947,466934,19559626026,1669068,1,ff,avg-load
ff_libX11.so.6_avg-load_2,1541512480,3215467,61576284673,110264591117,15935254470,88693970,19660440266,1420562910,354838068,392530,19676474715,1540759,1,ff,avg-load
ff_libX11.so.6_avg-load_3,1417486297,3670926,61931983190,111365079372,16071621676,88632055,19847939579,1473355212,332040761,462403,19862867779,1580476,1,ff,avg-load
ff_libX11.so.6_avg-load_4,1521691670,4372783,61524953705,110135612812,15881158136,88239665,19634137591,1435032292,291085210,322971,19661423419,1490963,1,ff,avg-load
ff_libX11.so.6_avg-load_5,2064736609,3479547,61473669206,109132404401,15707780868,98337442,19448828898,1316743885,515093405,451739,19458634629,1625189,1,ff,avg-load
ff_libX11.so.6_avg-load_6,2105849278,5468511,61687115033,109844486345,15839773865,87274686,19607587273,1383870625,526942602,391327,19556690245,1548271,1,ff,avg-load
ff_libX11.so.6_avg-load_7,1495663933,2783257,61531890664,109592223179,15734098618,98506399,19480003122,1464851832,331757279,569319,19534386870,1672682,1,ff,avg-load
ff_libX11.so.6_avg-load_8,1502763500,4360959,61559632893,109450367233,15785873557,97227740,19470272655,1442886406,343109390,365791,19481901974,1501850,1,ff,avg-load
ff_libX11.so.6_avg-load_9,1585786906,3620954,61507210261,109223445067,15727871478,98133309,19452516831,1449448955,362816788,426613,19438772372,1616499,1,ff,avg-load
ff_libX11.so.6_avg-load_10,1613342623,4442603,61498210070,109483025165,15743526215,99277108,19444904767,1393329972,323290206,326360,19539544940,1563417,1,ff,avg-load
ff_libX11.so.6_avg-load_11,1585037690,3381093,61438384420,110261279245,15879024980,87720385,19580222688,1408349452,372604115,422199,19641036208,1600124,1,ff,avg-load
ff_libX11.so.6_avg-load_12,1485189787,2824502,61444406842,110188630196,15841660793,90758837,19592907228,1427536953,334329692,346768,19608968454,1514477,1,ff,avg-load
ff_libX11.so.6_avg-load_13,1556205873,3485273,61395953849,108990046522,15733536524,94229159,19395400477,1457042708,380986315,468333,19329693996,1629240,1,ff,avg-load
ff_libX11.so.6_avg-load_14,1621257228,5191688,61638061139,109538412803,15771067553,94342590,19492023970,1426677327,341886785,361133,19507891283,1547071,1,ff,avg-load
ff_libX11.so.6_avg-load_15,1664031495,3146437,61429242926,109559865520,15809723421,92921901,19522673635,1446247027,419376932,447196,19356641849,1648584,1,ff,avg-load
ff_libX11.so.6_avg-load_16,1589503126,3468950,61425859711,109715601115,15806144287,89615957,19545901052,1478370014,321950076,326175,19563355482,1446668,1,ff,avg-load
ff_libX11.so.6_avg-load_17,1600020576,3461934,61599420903,109428966332,15761745963,98232058,19479359877,1405413798,349823261,457749,19435543879,1591285,1,ff,avg-load
ff_libX11.so.6_avg-load_18,1570953490,4091711,61518909574,109675348120,15825533920,87348465,19528563361,1473780016,407311864,347325,19385965020,1485309,1,ff,avg-load
ff_libX11.so.6_avg-load_19,1585190835,4031373,61207092865,109089211603,15715830976,98011313,19406963371,1411491417,313718286,453692,19421550694,1614391,1,ff,avg-load
ff_libX11.so.6_avg-load_20,1496427307,3566391,61424146582,110021853931,15834026744,94984952,19542432343,1445273319,318018649,414902,19562966045,1601065,1,ff,avg-load
ff_libX11.so.6_avg-load_21,1618655590,3021152,61523492982,109577655316,15799971109,97570257,19493888059,1410940918,374019902,495741,19475957731,1617614,1,ff,avg-load
ff_libX11.so.6_avg-load_22,1448063927,4789033,62197041420,110333665213,15849363363,99368782,19637542344,1485097564,356642382,572244,19437102866,1574861,1,ff,avg-load
ff_libX11.so.6_avg-load_23,1658387111,3975843,61458366106,109853280398,15839889748,91534207,19636523793,1432758544,371037432,847266,19720214128,1738935,1,ff,avg-load
ff_libX11.so.6_avg-load_24,1521343887,4204885,61617465834,110675843765,15976047814,87184789,19715849659,1480800558,316882729,318057,19717436067,1541920,1,ff,avg-load
ff_libX11.so.6_full-load_0,4114780879,577968901,141193438187,247598240574,33317871000,163568247,46331070299,2914722685,899352519,18279163,46759375392,8569746,1,ff,full-load
ff_libX11.so.6_full-load_1,4006091710,632199577,142512441240,248120299473,33366554799,164671577,46717457678,3146760900,1029160088,24639103,46279395084,11103221,1,ff,full-load
ff_libX11.so.6_full-load_2,3530691332,644646808,142427518245,248142664806,33378740691,160483042,46697600010,3163850978,778883684,24111196,46589074000,10614676,1,ff,full-load
ff_libX11.so.6_full-load_3,3564764391,603990894,141266059060,250181979287,33237525584,164467882,46739360607,3158956887,757026009,21084757,46870552872,7519658,1,ff,full-load
ff_libX11.so.6_full-load_4,3631324213,744413203,142123365490,250411681944,33855211298,159977901,48456996544,2892195870,785442871,31791415,48494210710,16354309,1,ff,full-load
ff_libX11.so.6_full-load_5,4286074081,620107125,141566891753,243830508987,33015387003,150815669,45941537091,2842648208,957913708,27564488,46109141823,12043286,1,ff,full-load
ff_libX11.so.6_full-load_6,4563551009,588709803,139729788370,239216090492,31517463935,162371410,44049417625,2894046378,1094672593,21443295,44515368396,6932070,1,ff,full-load
ff_libX11.so.6_full-load_7,3938552134,565011463,140631828196,244559446275,32961706027,169973078,46076733311,2935990922,1044916911,22635209,46069506928,8718697,1,ff,full-load
ff_libX11.so.6_full-load_8,4117735123,605353552,140106501156,245178056485,33415561539,171750810,46450065134,2759973448,713858312,22154594,47352694155,8408784,1,ff,full-load
ff_libX11.so.6_full-load_9,4009654848,470343022,140404031660,233329523128,31653128458,169811233,42795671355,3176917969,1078448056,18518010,42484391384,5770270,1,ff,full-load
ff_libX11.so.6_full-load_10,3774137053,555916384,134828509472,234159207618,31789436749,151420757,43987038287,2604834063,987556002,18889440,43609631125,6895609,1,ff,full-load
ff_libX11.so.6_full-load_11,4386552510,457207175,138893384646,229160712572,31171307166,173626312,42628668302,3007608255,1200023680,18019601,42168068562,6016077,1,ff,full-load
ff_libX11.so.6_full-load_12,3843672814,602796339,137519479339,240703725052,32626489749,152691783,45576032900,3102387470,789749519,20895085,44548172055,9933640,1,ff,full-load
ff_libX11.so.6_full-load_13,3815981683,579955034,135029360564,234179441084,31521876134,153661566,44574089896,2827432904,840626919,20980769,44253767327,9807260,1,ff,full-load
ff_libX11.so.6_full-load_14,4138787120,616522585,136107951847,239827571560,32004021461,152366777,45743080447,2640316568,899036978,23950206,45829682383,8456899,1,ff,full-load
ff_libX11.so.6_full-load_15,4231715695,622304122,139690748901,244820384220,32742200477,145003997,45877210403,2832178460,1215680121,24515583,46612741024,9288986,1,ff,full-load
ff_libX11.so.6_full-load_16,3899887195,591163662,137919780114,239311047812,32304897916,146788120,44683332891,2792012214,1170171703,28430971,44543791194,10946308,1,ff,full-load
ff_libX11.so.6_full-load_17,4247437652,600962043,136831617486,242296503986,32401764003,161863308,46355156647,2586208583,1087906635,24673075,46184677302,8921423,1,ff,full-load
ff_libX11.so.6_full-load_18,3988237367,606699117,136444103852,236769591723,31753732867,163043330,44141608239,2842019268,883128855,23287184,44651103250,9980720,1,ff,full-load
ff_libX11.so.6_full-load_19,3851107699,486881715,135145134387,231729600138,31027456558,152418533,42801065631,2950094165,1030960781,21100825,42752482093,6109966,1,ff,full-load
ff_libX11.so.6_full-load_20,3519046714,573151758,138863868188,243115424934,32877598782,164117505,45922983412,3142616094,763678759,18579610,45631285202,6242253,1,ff,full-load
ff_libX11.so.6_full-load_21,3513338366,557068533,134818376903,238339422470,31804658306,149310805,44422038551,3058797153,954051847,17333595,44037750784,7213815,1,ff,full-load
ff_libX11.so.6_full-load_22,4589664807,461349877,139304785131,228894349970,30780237956,176212957,42172057525,2811904241,1123856589,20064312,42801713354,7021633,1,ff,full-load
ff_libX11.so.6_full-load_23,4081362469,562124329,134768764881,236303720713,31527729577,152520478,44162024105,2866376409,1121560974,16044787,44029611050,7340275,1,ff,full-load
ff_libX11.so.6_full-load_24,3990953628,651372175,138481523729,244050488340,32917986924,158330843,46480051800,2688525912,1070117163,27338915,45928612492,10505385,1,ff,full-load
ff_libm.so.6_no-load_0,108961891,2595448,22193158692,42935537132,8503365188,9864773,11285210253,17270701,7304689,223322,11287098630,1767668,1,ff,no-load
ff_libm.so.6_no-load_1,101491591,1844766,22179630497,42270922588,8439664778,19720689,11233698423,18283372,8329014,296114,11251446271,1913722,1,ff,no-load
ff_libm.so.6_no-load_2,109811735,2616409,22206695771,42702792349,8531737646,12213854,11344883132,17533720,7501708,246591,11349040659,1804653,1,ff,no-load
ff_libm.so.6_no-load_3,99987633,1777247,22079908178,42981637077,8517703628,9398699,11309205656,16903826,7592515,307468,11333952419,1895697,1,ff,no-load
ff_libm.so.6_no-load_4,110057103,2416892,22170168771,42063225481,8408384300,17912336,11182242051,17784868,7717937,226082,11192243042,1768737,1,ff,no-load
ff_libm.so.6_no-load_5,101156397,2217246,22115880870,42069459446,8398378238,19624646,11175687822,17934094,8212377,294202,11179475120,1866067,1,ff,no-load
ff_libm.so.6_no-load_6,108079170,2563069,22187005496,43562840461,8492054067,9532365,11201692423,16922741,7321628,232549,11204787504,1770191,1,ff,no-load
ff_libm.so.6_no-load_7,100460034,1907734,22103382586,42368497936,8454622868,16788975,11252294850,17859057,8457117,312911,11276187849,1903392,1,ff,no-load
ff_libm.so.6_no-load_8,113454790,3665314,22189187345,42247583885,8429177547,17548707,11206549532,17929304,7810543,248011,11220495261,1776764,1,ff,no-load
ff_libm.so.6_no-load_9,100611645,1875824,22121374380,42490959940,8486178461,14131534,11291297906,17225337,7977371,279382,11314020979,1879234,1,ff,no-load
ff_libm.so.6_no-load_10,107476837,2143708,22144622236,43553690863,8484642497,9395986,11201204509,16591002,7267958,220368,11206788436,1789934,1,ff,no-load
ff_libm.so.6_no-load_11,99695483,1895600,22073583882,42076045911,8405420023,19842236,11187117858,18237062,8331656,245498,11199417778,1869038,1,ff,no-load
ff_libm.so.6_no-load_12,109590635,2296852,22159955844,42224212968,8386917238,19706777,11132636272,17935042,7908560,232886,11141648727,1788655,1,ff,no-load
ff_libm.so.6_no-load_13,100271639,1981778,22101094424,42873457596,8565732930,9453009,11394968990,17390873,7767996,283337,11413947853,1871296,1,ff,no-load
ff_libm.so.6_no-load_14,111751090,2689423,22234868793,42035327849,8401440422,19981339,11171894779,21258027,7890202,245409,11166055451,1782536,1,ff,no-load
ff_libm.so.6_no-load_15,101929568,1959041,22139979221,43460313824,8467181402,11193955,11178019812,17137485,7803558,314911,11190576372,1899052,1,ff,no-load
ff_libm.so.6_no-load_16,112641330,4191878,22362585130,42732265232,8531871429,16347769,11329572107,18504898,7726892,250631,11324990412,1781175,1,ff,no-load
ff_libm.so.6_no-load_17,99825301,2057341,22177331604,43587880694,8494282887,9123625,11223069407,17018855,7782872,292027,11231801231,1871189,1,ff,no-load
ff_libm.so.6_no-load_18,114338913,2278951,22406842304,42113751656,8410884454,19746762,11184361177,17962178,7826253,235554,11200791868,1796986,1,ff,no-load
ff_libm.so.6_no-load_19,101353348,1987233,22320378820,43952999746,8566581251,11589322,11315014195,16975216,7654576,275700,11334016981,1841368,1,ff,no-load
ff_libm.so.6_no-load_20,108633316,2745274,22638247216,43333478819,8660124498,18614668,11512416125,17849242,7754746,234633,11500839936,1794242,1,ff,no-load
ff_libm.so.6_no-load_21,121637642,3007717,22924933373,44284160492,8634653618,16543459,11379693880,23255308,9873156,312199,11359638501,1963962,1,ff,no-load
ff_libm.so.6_no-load_22,110529007,2623040,22687856533,43648536532,8722046625,11153601,11604512989,17071769,7345106,234855,11600203563,1782353,1,ff,no-load
ff_libm.so.6_no-load_23,101567613,2132544,22737308388,43604028150,8690773977,20220978,11564759205,18116815,8289516,326704,11583450290,1937175,1,ff,no-load
ff_libm.so.6_no-load_24,109709532,3059692,22739336105,44171418107,8758582177,10190494,11609781640,16951504,7381072,239706,11615959897,1811320,1,ff,no-load
ff_libm.so.6_avg-load_0,1677900960,4826474,61789377966,109734453475,15800070543,95994530,19505969545,1370563780,381441331,506595,19598387116,1618901,1,ff,avg-load
ff_libm.so.6_avg-load_1,1604527530,4772132,61696963144,110388076145,15897117377,91116985,19623192269,1413974647,341830276,333244,19665190071,1514131,1,ff,avg-load
ff_libm.so.6_avg-load_2,1575897415,2657349,61523132237,110544035745,15972888983,86586243,19755989259,1460390795,376066256,516737,19666931496,1637428,1,ff,avg-load
ff_libm.so.6_avg-load_3,1550914007,4558702,61684654897,109974993556,15815891480,99273324,19571587253,1471183486,345345623,376964,19569198197,1559250,1,ff,avg-load
ff_libm.so.6_avg-load_4,1658351919,2531272,61491659888,109489789912,15715358913,98593248,19434294009,1399710242,391487194,486502,19581604682,1592155,1,ff,avg-load
ff_libm.so.6_avg-load_5,1594503213,3300194,61543953991,109771076019,15796578227,91509546,19582550173,1401812755,374937180,521927,19768237080,1583755,1,ff,avg-load
ff_libm.so.6_avg-load_6,1559475184,3402397,61455302749,109684145448,15757063521,97984492,19475045317,1451244496,330099623,415469,19535258721,1594228,1,ff,avg-load
ff_libm.so.6_avg-load_7,1589205068,3626299,61572422219,109893724127,15824212741,98789991,19547523175,1437152124,349993455,486038,19566442546,1614364,1,ff,avg-load
ff_libm.so.6_avg-load_8,1638109470,3917019,61511465503,109678935237,15779607426,99171125,19526906670,1400557978,366845941,457686,19524507876,1571366,1,ff,avg-load
ff_libm.so.6_avg-load_9,1654785754,5369844,61554137884,109698111040,15809404148,97398488,19525053210,1461027328,381503894,501227,19531957103,1658354,1,ff,avg-load
ff_libm.so.6_avg-load_10,1608381480,3260860,61326745491,109691191272,15788699033,87720348,19551735578,1421865535,381173519,463369,19536385235,1614862,1,ff,avg-load
ff_libm.so.6_avg-load_11,1672117642,4794703,61551507676,109981417031,15870312390,88098052,19633329667,1452149643,382065814,400463,19655951950,1552203,1,ff,avg-load
ff_libm.so.6_avg-load_12,1638935652,2991606,61436094058,109485673205,15717918246,96428318,19463384085,1404480902,372909823,446308,19540293975,1617248,1,ff,avg-load
